Lake_Year,Lake,Year,Item #,Identity,Group,Length,Sex,Weight,Well_ID,d13C,C ug,d15N,N ug,collectiondate,old_Lake_Year,Identity_old
Silver_2014,Silver,2014,SEA8-14-C06,Procambarus clarkii,Crayfish,NA,NA,1.246,NA,-26.201781148461222,NA,9.472439909003233,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C07,Procambarus clarkii,Crayfish,NA,NA,1.047,NA,-25.013799814019805,NA,9.311646792813999,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C08,Procambarus clarkii,Crayfish,NA,NA,1.188,NA,-25.312881712485098,NA,6.468188680485468,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C09,Procambarus clarkii,Crayfish,NA,NA,1.19,NA,-22.752437818226788,NA,9.930486353189421,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C10,Procambarus clarkii,Crayfish,NA,NA,1.305,NA,-28.0261644183387,NA,7.784020312182785,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C11,Procambarus clarkii,Crayfish,NA,NA,1.224,NA,-24.71140079640367,NA,9.046974078095676,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C12,Procambarus clarkii,Crayfish,NA,NA,1.264,NA,-24.591656963787553,NA,9.150282470549934,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C13,Procambarus clarkii,Crayfish,NA,NA,1.178,NA,-28.043340056521018,NA,8.108018671848994,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C14,Procambarus clarkii,Crayfish,NA,NA,1.282,NA,-24.724910649458455,NA,9.013684301128709,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8-14-C15,Procambarus clarkii,Crayfish,NA,NA,1.323,NA,-25.5490632604854,NA,9.06512934899378,NA,NA,NA,Procambarus clarkii
Silver_2014,Silver,2014,SEA8_14_F07,Gastropoda,Gastropod,NA,NA,1.305,NA,-21.68360645655779,NA,8.560683590250322,NA,NA,NA,Gastropoda
Silver_2014,Silver,2014,SEA8_14_F08,Gastropoda,Gastropod,NA,NA,1.283,NA,-19.968633972894096,NA,8.115945286489328,NA,NA,NA,Gastropoda
Silver_2014,Silver,2014,SEA8_14_F09,Gastropoda,Gastropod,NA,NA,1.247,NA,-22.3400950981331,NA,9.012822379628753,NA,NA,NA,Gastropoda
Silver_2014,Silver,2014,SEA8_14_F10,Gastropoda,Gastropod,NA,NA,0.832,NA,-25.282803196105398,NA,5.974934592945519,NA,NA,NA,Gastropoda
Silver_2014,Silver,2014,SEA8_14_F11,Gastropoda,Gastropod,NA,NA,1.277,NA,-23.6599076698353,NA,6.260154885213106,NA,NA,NA,Gastropoda
Silver_2014,Silver,2014,SEA8_14_F12,Gastropoda,Gastropod,NA,NA,0.51,NA,-23.853037618011204,NA,4.82283176301616,NA,NA,NA,Gastropoda
Silver_2014,Silver,2014,SEA8_14_F13,Gastropoda,Gastropod,NA,NA,1.256,NA,-24.474342475769763,NA,5.866418337344121,NA,NA,NA,Gastropoda
Silver_2014,Silver,2014,SEA8_14_F14,Gastropoda,Gastropod,NA,NA,1.269,NA,-22.65981216535096,NA,5.078916719346552,NA,NA,NA,Gastropoda
Silver_2014,Silver,2014,SEA8_14_F01,Detritus,Terrestrial plant,NA,NA,3.598,NA,-29.433104391870728,NA,-1.0023932442499208,NA,NA,NA,Detritus
Silver_2014,Silver,2014,SEA8_14_F02,Detritus,Terrestrial plant,NA,NA,3.427,NA,-31.132345443560855,NA,0.0563605548551991,NA,NA,NA,Detritus
Silver_2014,Silver,2014,SEA8_14_F03,Detritus,Terrestrial plant,NA,NA,3.953,NA,-29.705479732690776,NA,-0.10912266263975043,NA,NA,NA,Detritus
Star_2013,Star,2013,ST40,Chara,Algae,NA,NA,NA,NA,-17.002630520531074,920.8491392427294,7.4184527345261815,49.210525504600724,NA,NA,Chara
Star_2013,Star,2013,ST41,Chara,Algae,NA,NA,NA,NA,-17.82192202870221,929.5808644505275,7.664556248002497,44.78938108756099,NA,NA,Chara
Star_2013,Star,2013,St66,Periphyton,Algae,NA,NA,NA,NA,-23.151251383016255,NA,3.7013018782889615,NA,NA,NA,Periphyton
Star_2013,Star,2013,St65,Periphyton,Algae,NA,NA,NA,NA,-20.958657745466162,NA,3.7451993360860767,NA,NA,NA,Periphyton
Star_2013,Star,2013,ST11,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-27.807633198620017,519.0978981663775,7.977444243549001,108.25725859898225,NA,NA,Chironomidae
Star_2013,Star,2013,ST12,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-19.546183975816824,308.83627558053684,5.593208091312683,59.64964768988642,NA,NA,Gammaridae
Star_2013,Star,2013,ST30,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-25.45911523964255,338.8433599102985,8.266229189627362,63.30056278975827,NA,NA,Gammaridae
Star_2013,Star,2013,ST13,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-21.556060117867606,169.0206391128412,6.25489580833356,32.570010447802055,NA,NA,Isopoda
Star_2013,Star,2013,ST28,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-26.446725079524917,334.1096581378536,6.315803580098977,68.89928923439508,NA,NA,Isopoda
Star_2013,Star,2013,ST29,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-28.897164142265694,388.462213195608,5.276053270086668,76.03738289021226,NA,NA,Isopoda
Star_2013,Star,2013,ST32A,Limnephilidae,Aquatic invertebrate,NA,NA,NA,NA,-25.66250230824862,489.90558994171505,5.211784455952517,78.96001793751358,NA,NA,Limnephilidae
Star_2013,Star,2013,ST32B,Limnephilidae,Aquatic invertebrate,NA,NA,NA,NA,-25.295329517064282,556.9456089709449,5.518774052890865,89.4863429249437,NA,NA,Limnephilidae
Star_2013,Star,2013,ST8,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-27.871678824794717,529.9941404100235,6.6097438353164035,133.43517221997533,NA,NA,Odonata_dragon
Star_2013,Star,2013,ST9,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-28.350305524864368,451.9730749387868,7.489176149429679,117.50369702827636,NA,NA,Odonata_dragon
Star_2013,Star,2013,ST18,Nuphar lutea,Aquatic plant,NA,NA,NA,NA,-26.3054798354448,1193.148107263533,8.373344156361362,67.89091662293029,NA,NA,Nuphar lutea
Star_2013,Star,2013,ST19,Nuphar lutea,Aquatic plant,NA,NA,NA,NA,-26.11054887700943,1168.7220641419278,5.010038237471921,47.625641082690244,NA,NA,Nuphar lutea
Star_2013,Star,2013,ST15,Potamogeton,Aquatic plant,NA,NA,NA,NA,-18.784087470503348,1023.8657978043789,6.591915374006122,53.13076908910958,NA,NA,Potamogeton
Star_2013,Star,2013,ST39,Potamogeton,Aquatic plant,NA,NA,NA,NA,-15.397157355600402,1137.3139517576183,4.3252337125051445,73.56008546572201,NA,NA,Potamogeton
Star_2013,Star,2013,ST22,Ruppia maritima,Aquatic plant,NA,NA,NA,NA,-17.47193310621405,1149.5286454358097,3.4156469358582084,62.72129303395978,NA,NA,Ruppia maritima
Star_2013,Star,2013,ST20,Utricularia,Aquatic plant,NA,NA,NA,NA,-28.051066567095322,1006.4080692522729,6.706560521632354,62.30435982872613,NA,NA,Utricularia
Star_2013,Star,2013,ST42,Pacifastacus leniusculus,Crayfish,55,NA,NA,NA,-25.754241110923026,434.74890450560787,10.218377543952393,140.12813812870561,NA,NA,Pacifastacus leniusculus
Star_2013,Star,2013,ST43A,Pacifastacus leniusculus,Crayfish,60,NA,NA,NA,-26.56629950261734,553.3139509176103,10.151656242147826,165.97929034163656,NA,NA,Pacifastacus leniusculus
Star_2013,Star,2013,ST43B,Pacifastacus leniusculus,Crayfish,60,NA,NA,NA,-26.5730390106719,461.3590268069444,10.147469279032682,138.45573129850467,NA,NA,Pacifastacus leniusculus
Star_2013,Star,2013,ST44,Ambloplites rupestris,Fish,65,NA,5.46,NA,-26.634547442633362,543.9908179896775,12.950902813008037,166.81097275225324,NA,NA,Ambloplites rupestris
Star_2013,Star,2013,ST48,Ambloplites rupestris,Fish,163,NA,79.5,NA,-26.81100935488105,501.9576637747984,12.029053187193318,156.8216027080554,NA,NA,Ambloplites rupestris
Star_2013,Star,2013,ST49,Ambloplites rupestris,Fish,195,NA,162.1,NA,-27.303906978924413,556.4202422565207,13.430981210436888,170.96729818788245,NA,NA,Ambloplites rupestris
Star_2013,Star,2013,ST50,Ambloplites rupestris,Fish,143,NA,58.1,NA,-26.67813077478428,495.7195276297676,11.958873714227433,155.98825100347548,NA,NA,Ambloplites rupestris
Star_2013,Star,2013,ST54,Ambloplites rupestris,Fish,89,NA,10.9,NA,-23.15788657141026,466.0496071034723,12.880921932059419,143.47128249514427,NA,NA,Ambloplites rupestris
Star_2013,Star,2013,ST55,Ambloplites rupestris,Fish,123,NA,33,NA,-28.02308531034121,447.277703367157,13.810986861383501,140.12813812870561,NA,NA,Ambloplites rupestris
Star_2013,Star,2013,ST56,Ambloplites rupestris,Fish,190,NA,120.9,NA,-27.942203570397048,448.84300467900033,13.256646946052978,141.79998852758547,NA,NA,Ambloplites rupestris
Star_2013,Star,2013,ST57,Perca flavescens,Fish,212,NA,133.1,NA,-29.362449811647895,536.2166605473147,13.485520394481341,165.14746882318966,NA,NA,Perca flavescens
Star_2013,Star,2013,ST58,Perca flavescens,Fish,224,NA,145.69999999999999,NA,-28.837531539611213,557.9731217440258,13.682166815152389,174.28985459544097,NA,NA,Perca flavescens
Star_2013,Star,2013,ST59,Perca flavescens,Fish,142,NA,34.5,NA,-27.644749541811514,522.2119975091576,13.28562314810392,163.48340846280493,NA,NA,Perca flavescens
Star_2013,Star,2013,ST60,Perca flavescens,Fish,131,NA,27.9,NA,-27.08679309962712,539.3268558881601,12.951823656103587,167.6425160550396,NA,NA,Perca flavescens
Star_2013,Star,2013,ST61,Perca flavescens,Fish,149,NA,40.4,NA,-28.15791500158578,422.20874854752094,12.741116301979334,130.92301472500202,NA,NA,Perca flavescens
Star_2013,Star,2013,ST62,Perca flavescens,Fish,135,NA,31.5,NA,-28.530935365165796,536.2166605473147,13.62530418937266,165.97929034163656,NA,NA,Perca flavescens
Star_2013,Star,2013,ST63,Perca flavescens,Fish,226,NA,165.7,NA,-28.62489363582591,515.9830890050639,13.699616920912122,160.15361844807236,NA,NA,Perca flavescens
Star_2013,Star,2013,ST64,Perca flavescens,Fish,219,NA,149.1,NA,-28.351755301934016,540.8816873766327,13.402880900377612,172.62885460732227,NA,NA,Perca flavescens
Star_2013,Star,2013,ST33,Bellayma chinesis,Gastropod,53.7,NA,NA,NA,-27.276616366297645,341.9982738187614,7.3495013226894885,93.93420063555953,NA,NA,Bellayma chinesis
Star_2013,Star,2013,ST34,Bellayma chinesis,Gastropod,50.8,NA,NA,NA,-27.447826035309316,253.39237297609407,8.855764303788181,68.13618334898379,NA,NA,Bellayma chinesis
Star_2013,Star,2013,ST35,Bellayma chinesis,Gastropod,63,NA,NA,NA,-29.353480487163722,464.4862577925964,9.087718723991498,118.34344769304876,NA,NA,Bellayma chinesis
Star_2013,Star,2013,ST36,Bellayma chinesis,Gastropod,61,NA,NA,NA,-26.45713642705714,422.20874854752094,8.86427593625545,112.46227177520639,NA,NA,Bellayma chinesis
Star_2013,Star,2013,ST37,Bellayma chinesis,Gastropod,55.7,NA,NA,NA,-28.98102217024434,354.6108312672769,9.686589386768855,76.27017031704534,NA,NA,Bellayma chinesis
Star_2013,Star,2013,ST38,Bellayma chinesis,Gastropod,51.6,NA,NA,NA,-24.319670860883463,337.2656367741169,8.585150203269594,88.02478582817211,NA,NA,Bellayma chinesis
Star_2013,Star,2013,ST10,Planorbidae,Gastropod,NA,NA,NA,NA,-11.282724806504751,221.6125428680406,2.9196776486246803,43.827691463269844,NA,NA,Planorbidae
Star_2013,Star,2013,St-POM-1Mr2,POM,POM,NA,NA,NA,NA,-29.161841682970966,NA,4.813420042279414,NA,NA,NA,POM
Star_2013,Star,2013,St-POM-13.4Mr1,POM,POM,NA,NA,NA,NA,-39.89445199384946,NA,9.889125567464077,NA,NA,NA,POM
Star_2013,Star,2013,St-POM-13.4Mr2,POM,POM,NA,NA,NA,NA,-40.25714741464722,NA,9.957915452535435,NA,NA,NA,POM
Star_2013,Star,2013,St69,Sediment,Sediment,NA,NA,NA,NA,-27.81746291448468,NA,2.3335390050484324,NA,NA,NA,Sediment
Star_2013,Star,2013,St70,Sediment,Sediment,NA,NA,NA,NA,-29.71042677303682,NA,2.6765750367113643,NA,NA,NA,Sediment
Star_2013,Star,2013,ST26,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-28.533876195629617,1261.1806019174307,-0.7563775758857374,50.71193913800408,NA,NA,Alnus rubra
Star_2013,Star,2013,ST27A,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-27.910018288019373,1367.5565144835261,-0.6307261283521204,48.29296821475875,NA,NA,Alnus rubra
Star_2013,Star,2013,ST27B,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-27.779532193843874,1301.2944078082617,-0.5179135503750145,47.45880762342888,NA,NA,Alnus rubra
Star_2013,Star,2013,ST24,Callitropsis nootkatensis,Terrestrial plant,NA,NA,NA,NA,-25.82470172654637,1372.7870501410791,2.150660433814089,41.61921413573515,NA,NA,Callitropsis nootkatensis
Star_2013,Star,2013,ST25,Thuja plicata,Terrestrial plant,NA,NA,NA,NA,-24.221750226354036,1261.1806019174307,1.9586441750387453,25.931669255562753,NA,NA,Thuja plicata
Star_2013,Star,2013,ST5,Calanoida,Zooplankton,NA,NA,NA,NA,-33.269729187427245,550.7116350887337,12.663962668992484,123.79108959141963,NA,NA,Calanoida
Star_2013,Star,2013,ST7,Calanoida,Zooplankton,NA,NA,NA,NA,-33.845898522384694,541.3597869739873,12.665945396842845,117.92850461282887,NA,NA,Calanoida
Star_2013,Star,2013,ST1,Cladocera,Zooplankton,NA,NA,NA,NA,-38.411103435073805,436.8584873196094,12.601138832936655,92.82961723554682,NA,NA,Cladocera
Star_2013,Star,2013,ST4,Cladocera,Zooplankton,NA,NA,NA,NA,-38.71200094489954,469.6269114092679,12.174634296033059,93.66555507813761,NA,NA,Cladocera
Star_2013,Star,2013,ST6,Cladocera,Zooplankton,NA,NA,NA,NA,-39.06378089285195,407.19962649942835,12.18002476424723,80.12923558793179,NA,NA,Cladocera
Steel_2009,Steel,2009,STL10 A,Periphyton,Algae,NA,NA,2.0779999999999998,A4,-16.871873064902992,532.9613799691068,4.750337966516373,32.82750386207482,NA,NA,Periphyton
Steel_2009,Steel,2009,STL10 B,Periphyton,Algae,NA,NA,2.0339999999999998,A5,-15.971297975355458,724.1332327964736,2.738378567857623,53.05917270630927,NA,NA,Periphyton
Steel_2009,Steel,2009,STL10 C,Periphyton,Algae,NA,NA,2.298,A6,-15.484254576421579,875.5567285089566,2.659156013530034,63.10375974035638,NA,NA,Periphyton
Steel_2009,Steel,2009,STL5,Chironomidae,Aquatic invertebrate,NA,NA,0.82499999999999996,B8,-25.929640667026355,385.4793121509491,4.972911391078989,83.06398121936088,NA,NA,Chironomidae
Steel_2009,Steel,2009,STL8,Coleoptera,Aquatic invertebrate,NA,NA,0.92400000000000004,B11,-28.798047347674554,511.55907474415665,6.279586684803951,86.96558051779954,NA,NA,Coleoptera
Steel_2009,Steel,2009,STL6,Gammaridae,Aquatic invertebrate,NA,NA,0.39400000000000002,B9,-24.72497031597308,138.8749321291697,6.320647032650066,30.608932502503734,NA,NA,Gammaridae
Steel_2009,Steel,2009,STL4,Isopoda,Aquatic invertebrate,NA,NA,0.48699999999999999,B7,-27.7283492332548,162.48890146375993,3.0675019095912535,32.3371846569512,NA,NA,Isopoda
Steel_2009,Steel,2009,STL7,Trichoptera,Aquatic invertebrate,NA,NA,0.127,B10,-25.212541665590454,56.75198288193671,4.354455201682581,12.991172107399166,NA,NA,Trichoptera
Steel_2009,Steel,2009,STL11 A,Macrophyte 1,Aquatic plant,NA,NA,2.1869999999999998,A7,-25.125472798520775,949.3370502363728,0.2950694647044211,63.66721523340902,NA,NA,Macrophyte 1
Steel_2009,Steel,2009,STL11 B,Macrophyte 1,Aquatic plant,NA,NA,2.2170000000000001,A8,-27.757608076472206,977.9198342732201,0.22836079185341715,47.40361928757784,NA,NA,Macrophyte 1
Steel_2009,Steel,2009,STL12,Macrophyte 2,Aquatic plant,NA,NA,2.2149999999999999,A9,-11.106368344675225,873.3515693850532,-0.5868628886876684,55.43181769617529,NA,NA,Macrophyte 2
Steel_2009,Steel,2009,STL13,Macrophyte 3,Aquatic plant,NA,NA,2.2709999999999999,A10,-21.76828810708418,870.0435305404595,1.9317202427345337,55.77063720437743,NA,NA,Macrophyte 3
Steel_2009,Steel,2009,STL14,Macrophyte 4,Aquatic plant,NA,NA,2.0409999999999999,A11,-17.92836002211227,734.1038139030428,1.1797869764086855,59.721134214434095,NA,NA,Macrophyte 4
Steel_2009,Steel,2009,STL15,Macrophyte 5,Aquatic plant,NA,NA,2.0059999999999998,A12,-15.547744303887363,741.8564691340125,2.1297370125457338,31.974919331320585,NA,NA,Macrophyte 5
Steel_2009,Steel,2009,STL3,Bivalvia,Bivalve,NA,NA,0.91200000000000003,B6,-13.95990584996674,150.0742120566537,4.138976090344618,14.385031257549308,NA,NA,Bivalvia
Steel_2009,Steel,2009,STL16,Pacifastacus leniusculus,Crayfish,19.5,F,0.94699999999999995,B12,-21.90798669682415,431.41820893410306,6.818982494370002,129.32155345181044,NA,NA,Pacifastacus leniusculus
Steel_2009,Steel,2009,STL17,Pacifastacus leniusculus,Crayfish,27.9,F,0.92700000000000005,C1,-21.632929202521513,427.90090625009435,7.35120793001701,129.87881703074942,NA,NA,Pacifastacus leniusculus
Steel_2009,Steel,2009,STL18,Pacifastacus leniusculus,Crayfish,47.4,M,0.91800000000000004,C2,-22.59379503072801,414.9806609876321,7.734444648733343,122.63428544886862,NA,NA,Pacifastacus leniusculus
Steel_2009,Steel,2009,STL48,Pacifastacus leniusculus,Crayfish,19.7,F,1.01,C3,-22.812288930963994,423.2069022918227,7.003970781756818,125.97794369395666,NA,NA,Pacifastacus leniusculus
Steel_2009,Steel,2009,STL49,Pacifastacus leniusculus,Crayfish,20.1,F,0.94599999999999995,C4,-23.54454457260496,433.7615534450159,6.827863180106356,132.66511472243,NA,NA,Pacifastacus leniusculus
Steel_2009,Steel,2009,STL50,Pacifastacus leniusculus,Crayfish,23.4,F,0.65700000000000003,C5,-22.448912937455763,297.0388774193192,6.423050024037908,93.09653178973758,NA,NA,Pacifastacus leniusculus
Steel_2009,Steel,2009,STL51,Pacifastacus leniusculus,Crayfish,24.8,M,0.52700000000000002,C6,-23.892241238374325,238.7796866983544,6.45864570787255,73.5883938764444,NA,NA,Pacifastacus leniusculus
Steel_2009,Steel,2009,STL52,Pacifastacus leniusculus,Crayfish,43.2,M,1.1539999999999999,C7,-24.147002757580726,520.7568943131078,7.447757538534378,148.26775954300192,NA,NA,Pacifastacus leniusculus
Steel_2009,Steel,2009,STL53,Pacifastacus leniusculus,Crayfish,49.9,M,1.04,C8,-23.45428963925464,455.9625208894823,7.5969861833476,135.45137874242013,NA,NA,Pacifastacus leniusculus
Steel_2009,Steel,2009,STL19,Procambarus clarkii,Crayfish,15.1,F,0.93700000000000006,C9,-20.56752995147247,424.38086046491856,5.692457056378489,127.0924856673784,NA,NA,Procambarus clarkii
Steel_2009,Steel,2009,STL20,Procambarus clarkii,Crayfish,37.6,M,1.1739999999999999,C10,-24.198915760725384,552.7956491390738,6.4284648684699786,172.22690809546188,NA,NA,Procambarus clarkii
Steel_2009,Steel,2009,STL21,Procambarus clarkii,Crayfish,37.2,M,0.879,C11,-26.702745652252197,405.56095501315684,5.930883907380128,124.86339633306444,NA,NA,Procambarus clarkii
Steel_2009,Steel,2009,STL22,Procambarus clarkii,Crayfish,36,M,0.92500000000000004,C12,-26.696140237735648,424.38086046491856,6.737035386015352,134.89412863215733,NA,NA,Procambarus clarkii
Steel_2009,Steel,2009,SDL23,Procambarus clarkii,Crayfish,51.1,F,1.155,D1,-26.515246698981326,543.6661023102839,6.6980754671092235,164.42652849250828,NA,NA,Procambarus clarkii
Steel_2009,Steel,2009,STL24,Procambarus clarkii,Crayfish,45,F,1.2190000000000001,D2,-26.903036845579845,570.9962233050865,6.73703711253211,175.5698471132421,NA,NA,Procambarus clarkii
Steel_2009,Steel,2009,STL25,Procambarus clarkii,Crayfish,46.3,M,1.3120000000000001,D3,-26.64393669775792,611.6622326572272,6.964586093911117,187.26975183850323,NA,NA,Procambarus clarkii
Steel_2009,Steel,2009,STL54,Procambarus clarkii,Crayfish,23.2,M,0.91400000000000003,D4,-20.824744952317698,412.6275632281248,5.475920453624748,123.74884358470177,NA,NA,Procambarus clarkii
Steel_2009,Steel,2009,STL55,Procambarus clarkii,Crayfish,23.5,F,0.83099999999999996,D5,-22.283559396238662,361.741078023243,5.66976890404345,105.35794542066846,NA,NA,Procambarus clarkii
Steel_2009,Steel,2009,STL56,Procambarus clarkii,Crayfish,41.6,M,0.99299999999999999,D6,-21.60908435275568,450.13082865132554,5.635540271394016,132.10785787782913,NA,NA,Procambarus clarkii
Steel_2009,Steel,2009,STL26,Ameiurus nebulosus,Fish,62,NA,0.89800000000000002,D7,-23.98849265274398,381.92634915176694,8.071733829551173,109.81647966234738,NA,NA,Ameiurus nebulosus
Steel_2009,Steel,2009,STL28,Lepomis gibbosus,Fish,120,NA,1.018,D9,-24.91530517434818,487.32199011950325,9.418406514538349,149.38219376701426,NA,NA,Lepomis gibbosus
Steel_2009,Steel,2009,STL27,Micropterus salmoides,Fish,64,NA,1.038,D8,-25.271532481857705,476.893521620001,9.205462119452422,143.80996877224794,NA,NA,Micropterus salmoides
Steel_2009,Steel,2009,STL33,Perca flavescens,Fish,41,NA,0.83899999999999997,E2,-24.322825880531887,353.40389351629034,8.79889854828173,107.02990586280518,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL34,Perca flavescens,Fish,47,NA,0.88300000000000001,E3,-26.324180515153405,392.5770088458119,9.40265903700927,120.96243814361178,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL35,Perca flavescens,Fish,66,NA,1.1859999999999999,E4,-24.57117456298913,549.374354995917,8.664956321420208,167.2124086552274,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL36,Perca flavescens,Fish,60,NA,0.97499999999999998,E5,-24.235746662517773,459.4578787641534,8.797816283035129,138.79485111977692,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL37,Perca flavescens,Fish,72,NA,0.81599999999999995,E6,-25.173734661322644,386.66302357263936,10.10858416289747,117.61870716767241,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL38,Perca flavescens,Fish,80,NA,0.97799999999999998,E7,-22.478578631311446,461.78659340217456,8.614930238800904,140.46656912574247,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL39,Perca flavescens,Fish,86,NA,0.94699999999999995,E8,-24.93719375715187,366.4984780973787,9.820089824253985,114.83222764886344,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL40,Perca flavescens,Fish,188,NA,1.002,E9,-25.94197752395288,478.05345949824226,10.943867118458499,148.8249773284419,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL41,Perca flavescens,Fish,180,NA,1.0980000000000001,E10,-26.43593456655106,523.0533013151597,11.04012682665253,162.7549842324654,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL42,Perca flavescens,Fish,200,NA,0.98199999999999998,E11,-26.143121387942735,472.25072221685036,10.746858070213047,143.80996877224794,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL43,Perca flavescens,Fish,226,NA,1.101,E12,-29.76240625551279,520.7568943131078,11.069101185740871,161.08342785061396,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL44,Perca flavescens,Fish,239,NA,1.085,F1,-24.804954605871078,517.3099978923904,10.415599400332637,159.41185934695397,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL45,Perca flavescens,Fish,254,NA,1.2689999999999999,F2,-28.298447529619395,608.2884856009683,11.424780568994864,187.82687534320996,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL46,Perca flavescens,Fish,247,NA,1.3260000000000001,F3,-27.37619158555344,635.2016552183574,11.05864088454272,195.62646298800442,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL47,Perca flavescens,Fish,251,NA,1.03,F4,-28.800552599405894,493.1049161146876,11.00452048926928,153.28267112472741,NA,NA,Perca flavescens
Steel_2009,Steel,2009,STL29,Pomoxis nigromaculatus,Fish,32,NA,1.006,D10,-24.973278962411715,451.297776676994,8.460828957826863,127.64975463378782,NA,NA,Pomoxis nigromaculatus
Steel_2009,Steel,2009,STL30,Pomoxis nigromaculatus,Fish,37,NA,0.96699999999999997,D11,-23.86608568230736,439.61458091447304,8.136581817511273,121.51972192556501,NA,NA,Pomoxis nigromaculatus
Steel_2009,Steel,2009,STL31,Pomoxis nigromaculatus,Fish,37,NA,0.85499999999999998,D12,-24.690134985520903,380.74141857400235,8.376332588158819,107.58722331644887,NA,NA,Pomoxis nigromaculatus
Steel_2009,Steel,2009,STL32,Pomoxis nigromaculatus,Fish,57,NA,0.95799999999999996,E1,-25.06878133899312,450.13082865132554,10.109414544975303,134.89412863215733,NA,NA,Pomoxis nigromaculatus
Steel_2009,Steel,2009,STL1 A,Bellayma chinesis,Gastropod,NA,NA,1.022,B1,-22.144575616490517,358.16982768294616,5.552421966073391,89.75239675351293,NA,NA,Bellayma chinesis
Steel_2009,Steel,2009,STL1 B,Bellayma chinesis,Gastropod,NA,NA,1.006,B2,-26.50066080459761,356.97880132481004,6.534964105780925,91.42447033252952,NA,NA,Bellayma chinesis
Steel_2009,Steel,2009,STL1 C,Bellayma chinesis,Gastropod,NA,NA,0.94899999999999995,B3,-23.43157878490826,339.0768312705393,5.9150765882543945,81.94922644085555,NA,NA,Bellayma chinesis
Steel_2009,Steel,2009,STL2 A,Gastropoda,Gastropod,NA,NA,0.93100000000000005,B4,-27.212931917908833,420.85807157857545,6.044078777229754,92.53917931753585,NA,NA,Gastropoda
Steel_2009,Steel,2009,STL2 B,Gastropoda,Gastropod,NA,NA,0.97599999999999998,B5,-22.930559482220858,440.7842720413088,4.193795987118468,102.01398817096933,NA,NA,Gastropoda
Steel_2009,Steel,2009,STL9 A,Detritus,Terrestrial plant,NA,NA,2.2949999999999999,A1,-31.49518506333693,1037.1976323252425,3.05018501187602,30.38288567119882,NA,NA,Detritus
Steel_2009,Steel,2009,STL9 B,Detritus,Terrestrial plant,NA,NA,1.998,A2,-27.551682495063705,910.8175029775433,1.052344327311557,45.76182305914195,NA,NA,Detritus
Steel_2009,Steel,2009,STL9 C,Detritus,Terrestrial plant,NA,NA,2.581,A3,-29.128829553031057,1104.0192151470972,2.1109575953591295,42.58931301841524,NA,NA,Detritus
Trout_2009,Trout,2009,TRT2 A,Periphyton,Algae,NA,NA,2.379,A3,-24.127939452915996,990.235927085155,9.161108893911935,66.1551400222327,NA,NA,Periphyton
Trout_2009,Trout,2009,TRT2 B,Periphyton,Algae,NA,NA,2.2280000000000002,A4,-23.733478202376222,926.8832436895755,8.662912655495697,65.60529336617655,NA,NA,Periphyton
Trout_2009,Trout,2009,TRT9,Chironomidae,Aquatic invertebrate,NA,NA,0.89400000000000002,B7,-29.9915536586112,431.50490800688056,8.32418755947984,86.92957190323271,NA,NA,Chironomidae
Trout_2009,Trout,2009,TRT8 A,Odonata_dragon,Aquatic invertebrate,NA,NA,0.95299999999999996,B4,-35.75239126721361,419.26211108209924,7.466432111325564,99.44477447901431,NA,NA,Odonata_dragon
